Feature,Ranking,Classifier,fold0,fold1,fold2,fold3,fold4,fold5,fold6,fold7,fold8,fold9,median
pctg_cross_project_changes_owner_source,12,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
has_feature_addition_target,12,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
has_feature_addition_target,12,RF,0.0,2.7500000000000004,-0.015873015873015886,-0.05454545454545459,-0.042553191489361625,-0.03773584905660381,-0.019230769230769246,-0.01960784313725492,0.016393442622950834,-0.08474576271186429,-0.01960784313725492
has_feature_addition_target,12,XGBoost,-0.5845583081245422,1.3491302728652954,-0.03588271886110306,-0.03476054593920708,0.09888938069343567,-0.053635433316230774,-0.03665152192115784,-0.022808391600847244,0.025012601166963577,-0.08388014137744904,-0.03532163240015507
has_feature_addition_target,12,AdaBoost,-0.004558286646968243,0.026073280089668617,-0.0034595638138843884,0.0,-0.002507172865649756,-0.0030795851713555688,0.0,-0.003049363173548964,-0.0030625113572538398,-0.0031057824186196963,-0.0030710482643047043
ratio_dep_chan_owner_target,12,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ratio_dep_chan_owner_target,12,RF,0.05263157894736847,2.7500000000000004,0.03174603174603177,0.07272727272727258,0.06382978723404262,0.03773584905660381,0.03846153846153849,0.01960784313725492,0.03278688524590167,0.0,0.03846153846153849
ratio_dep_chan_owner_target,12,XGBoost,0.08860459178686142,1.3491302728652954,-0.017867062240839005,-0.2446167916059494,-0.014175345189869404,0.09944815933704376,0.04250755161046982,-0.01616814360022545,-0.028805362060666084,0.08806285262107849,0.014166103210300207
ratio_dep_chan_owner_target,12,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.002438743904912752,0.0,0.0,0.014256011997290685
is_corrective_target,12,ET,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
is_corrective_target,12,RF,0.05263157894736847,2.7500000000000004,-0.04761904761904766,0.0,0.0,-0.018867924528301903,-0.03846153846153849,-0.01960784313725492,0.0,-0.0169491525423729,-0.018867924528301903
is_corrective_target,12,XGBoost,0.042951859533786774,1.3491302728652954,-0.02709253691136837,-0.03329872339963913,-0.08968823403120041,-0.015318049117922783,-0.01722097210586071,-0.014436233788728714,-0.01922345533967018,-0.015831593424081802,-0.016526282764971256
is_corrective_target,12,AdaBoost,0.0,0.026073280089668617,0.0,-0.0026649137679216417,0.0,0.0,0.0,0.0,0.0,0.0,0.011704183160873488
description_word_count_target,12,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
description_word_count_target,12,RF,0.0,0.2083333333333333,0.015873015873015886,0.05454545454545439,0.0,-0.018867924528301903,-0.07692307692307698,-0.07843137254901968,0.016393442622950834,-0.0169491525423729,-0.0005380683346785063
description_word_count_target,12,XGBoost,0.0,-0.17515036463737488,0.0,0.059914130717515945,0.009181026369333267,-0.20900973677635193,-0.10981527715921402,-0.13027459383010864,-0.0037079318426549435,0.042295780032873154,-0.05676160450093448
description_word_count_target,12,AdaBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
add_lines_sim,13,ET,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
add_lines_sim,13,RF,0.0,2.7500000000000004,0.015873015873015886,-0.03636363636363639,0.08510638297872349,0.0,-0.019230769230769246,-0.01960784313725492,-0.04918032786885251,-0.0508474576271185,-0.01941930618401208
add_lines_sim,13,XGBoost,0.0,1.3491302728652954,0.0033757470082491636,-0.1968349665403366,0.004758683033287525,-0.0026863645762205124,0.077060766518116,-0.07668842375278473,-0.004029463976621628,0.009179702028632164,0.0033757470082491636
add_lines_sim,13,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.002251111849327657,0.0,0.0,0.0,0.0,0.003095855736209751,0.003095855736209751
is_non_functional_target,13,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
is_non_functional_target,13,RF,0.0,2.7500000000000004,0.0,-0.03636363636363639,0.0,0.018867924528301903,-0.019230769230769246,0.0,-0.03278688524590167,-0.0338983050847458,-0.026008827238335457
is_non_functional_target,13,XGBoost,0.0,1.3491302728652954,0.0,-0.161574587225914,-0.12292313575744629,-0.05958442762494087,0.0,0.0,-0.05054105818271637,-0.14331652224063873,-0.09125378169119358
is_non_functional_target,13,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
subject_sim,14,ET,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
subject_sim,14,RF,0.07894736842105256,2.7500000000000004,0.04761904761904766,0.12727272727272718,0.04255319148936174,-0.018867924528301903,0.07692307692307698,0.07843137254901968,0.016393442622950834,0.0,0.07692307692307698
subject_sim,14,XGBoost,0.5542722344398499,1.3491302728652954,0.07556501775979996,0.14800019562244415,0.0566844567656517,0.1417299509048462,0.14973098039627075,0.04366150125861168,0.057893842458724976,0.0,0.1417299509048462
subject_sim,14,AdaBoost,0.0,0.026073280089668617,0.004096773030050383,0.003509106396176503,0.0,0.0,0.0,0.0024965037844242657,0.0,0.002585078582795462,0.003509106396176503
project_age_target,14,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
project_age_target,14,RF,-0.05263157894736847,2.7500000000000004,0.0,-0.03636363636363639,-0.021276595744680753,0.0,0.0,-0.03921568627450984,-0.03278688524590167,-0.0677966101694914,-0.03636363636363639
project_age_target,14,XGBoost,-0.07591857761144638,1.3491302728652954,0.044404640793800354,-0.1411428451538086,-0.2981368601322174,-0.09711816161870956,-0.2971005141735077,-0.07088829576969147,-0.16630348563194275,-0.20839537680149078,-0.11913050338625908
project_age_target,14,AdaBoost,-0.004140127508482493,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010966576290593062
num_file_types_target,14,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
num_file_types_target,14,RF,-0.026315789473684233,2.7500000000000004,-0.015873015873015886,-0.018181818181818195,0.0,-0.018867924528301903,-0.057692307692307744,0.0,-0.04918032786885251,-0.0169491525423729,-0.01852487135506005
num_file_types_target,14,XGBoost,0.0,1.3491302728652954,0.0,0.0,-0.0010408003581687808,-0.04516341909766197,-0.004729141015559435,0.0,0.0,-0.09030117839574814,-0.004729141015559435
num_file_types_target,14,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
is_non_functional_source,14,ET,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
is_non_functional_source,14,RF,0.026315789473684233,2.7500000000000004,-0.03174603174603177,0.0,-0.021276595744680753,0.018867924528301903,0.0,0.01960784313725492,0.0,-0.0508474576271185,0.018867924528301903
is_non_functional_source,14,XGBoost,0.0,1.3491302728652954,0.0326756089925766,-0.044911161065101624,-0.07540466636419296,0.0,0.0,0.0,-0.05870731174945831,-0.03529233857989311,-0.04010174982249737
is_non_functional_source,14,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
del_lines_sim,14,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
del_lines_sim,14,RF,0.0,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01941930618401208
del_lines_sim,14,XGBoost,0.0,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.03556752298027277
del_lines_sim,14,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
project_changes_owner_target,15,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
project_changes_owner_target,15,RF,0.0,2.7500000000000004,-0.06349206349206354,0.07272727272727258,-0.10638297872340424,-0.018867924528301903,0.0,-0.058823529411764754,-0.04918032786885251,-0.0677966101694914,-0.05400192864030863
project_changes_owner_target,15,XGBoost,-0.07377682626247406,1.3491302728652954,-0.19981227815151215,0.031800128519535065,-0.06874086707830429,-0.030920982360839844,-0.02592632733285427,-0.005728168413043022,-0.0033346049021929502,0.02181278169155121,-0.015827247872948647
project_changes_owner_target,15,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
is_merge_target,16,ET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
is_merge_target,16,RF,0.0,2.7500000000000004,0.015873015873015886,0.0,0.04255319148936174,-0.018867924528301903,0.019230769230769246,0.0,-0.04918032786885251,0.0,0.017551892551892566
is_merge_target,16,XGBoost,0.0,1.3491302728652954,0.0,0.16074252128601074,0.11475658416748047,0.06837604939937592,0.2853499948978424,0.05233532190322876,-0.04626031965017319,0.12275989353656769,0.11875823885202408
is_merge_target,16,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
is_refactoring_target,16,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
is_refactoring_target,16,RF,0.026315789473684233,2.7500000000000004,-0.03174603174603177,0.018181818181818195,-0.021276595744680753,0.0,-0.019230769230769246,0.0,0.04918032786885251,0.0169491525423729,0.017565485362095547
is_refactoring_target,16,XGBoost,0.12291973829269409,1.3491302728652954,0.005933004897087812,0.0,-0.07826491445302963,0.0,0.08078796416521072,0.10430449992418289,0.011361020617187023,0.0,0.08078796416521072
is_refactoring_target,16,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
whole_within_project_changes_target,17,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
whole_within_project_changes_target,17,RF,0.0,0.2916666666666667,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01941930618401208
whole_within_project_changes_target,17,XGBoost,0.0,0.2529032826423645,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.03556752298027277
whole_within_project_changes_target,17,AdaBoost,0.0,0.0027946812597900842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027946812597900842
within_project_changes_target,17,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
within_project_changes_target,17,RF,0.0,0.16666666666666682,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01941930618401208
within_project_changes_target,17,XGBoost,0.0,0.3610483407974243,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.03556752298027277
within_project_changes_target,17,AdaBoost,0.0,0.0028218466456990687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028218466456990687
is_merge_source,17,ET,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
is_merge_source,17,RF,0.0,2.7500000000000004,0.0,0.03636363636363619,0.0,0.0,-0.09615384615384624,-0.01960784313725492,0.0,0.0,0.008377896613190635
is_merge_source,17,XGBoost,0.0,1.3491302728652954,0.0,-0.1004069373011589,-0.04272875934839249,-0.057669878005981445,-0.051403604447841644,0.0,-0.1028427705168724,-0.06277293711900711,-0.057669878005981445
is_merge_source,17,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
num_directory_files_source,18,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
num_directory_files_source,18,RF,0.0,2.7500000000000004,-0.03174603174603177,0.05454545454545439,0.0,0.05660377358490571,0.0,-0.01960784313725492,-0.03278688524590167,-0.0169491525423729,-0.0169491525423729
num_directory_files_source,18,XGBoost,0.0,1.3491302728652954,-0.2137894332408905,0.059914130717515945,0.009181026369333267,0.06222229450941086,-0.2869752049446106,-0.1651223599910736,-0.03311159089207649,0.019044971093535423,0.009181026369333267
num_directory_files_source,18,AdaBoost,0.0,0.026073280089668617,-0.005792826518628102,0.0,0.0,0.0,-0.0040555019383428734,-0.00428322136126868,-0.003530803549597755,-0.0038454484171892797,-0.003950475177766076
description_word_count_source,18,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
description_word_count_source,18,RF,0.0,0.0,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
description_word_count_source,18,XGBoost,0.0,-0.08447285741567612,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.027162523008883
description_word_count_source,18,AdaBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
code_churn_source,18,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
code_churn_source,18,RF,0.0,-0.4166666666666666,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.017812105926860042
code_churn_source,18,XGBoost,0.0,-0.8199951648712158,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.027162523008883
code_churn_source,18,AdaBoost,0.0,-0.0053886333434443765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053886333434443765
within_project_changes_owner_source,18,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
within_project_changes_owner_source,18,RF,0.0,0.3333333333333334,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01941930618401208
within_project_changes_owner_source,18,XGBoost,0.0,-0.5487890243530273,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.027162523008883
within_project_changes_owner_source,18,AdaBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
code_churn_target,18,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
code_churn_target,18,RF,0.0,-0.125,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.017812105926860042
code_churn_target,18,XGBoost,0.0,0.17740371823310852,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.03556752298027277
code_churn_target,18,AdaBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
description_length_target,19,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
description_length_target,19,RF,-0.026315789473684233,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.018867924528301903,0.0,-0.11764705882352941,0.016393442622950834,-0.0169491525423729,0.016133229247983362
description_length_target,19,XGBoost,-0.155792698264122,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.44373980164527893,0.38117715716362,0.24843351542949677,-0.0037079318426549435,0.042295780032873154,0.059914130717515945
description_length_target,19,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.003686523973221168,0.0,0.0,0.014879902031444892
num_file_changes_source,19,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
num_file_changes_source,19,RF,-0.1052631578947368,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,-0.19672131147540983,-0.288135593220339,0.019230769230769246
num_file_changes_source,19,XGBoost,-0.18842841684818268,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.09466096758842468,-0.48123905062675476,0.025485780090093613
num_file_changes_source,19,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025762762601879946,0.011748501914740311
num_directory_files_target,20,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
num_directory_files_target,20,RF,-0.026315789473684233,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.03921568627450984,0.04918032786885251,-0.0169491525423729,0.03921568627450984
num_directory_files_target,20,XGBoost,0.08418877422809601,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.13214202225208282,-0.09197308868169785,0.042295780032873154,0.059914130717515945
num_directory_files_target,20,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
cross_project_changes_target,20,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
cross_project_changes_target,20,RF,-0.15789473684210525,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
cross_project_changes_target,20,XGBoost,-0.5250594615936279,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.028839265927672386
cross_project_changes_target,20,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
cross_project_changes_owner_source,20,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
cross_project_changes_owner_source,20,RF,-0.1842105263157895,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
cross_project_changes_owner_source,20,XGBoost,-0.2590855658054352,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.028839265927672386
cross_project_changes_owner_source,20,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
deletions_source,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
deletions_source,21,RF,-0.26315789473684204,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
deletions_source,21,XGBoost,-0.9257195591926575,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.028839265927672386
deletions_source,21,AdaBoost,-0.012145579866548685,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006963850111559966
description_length_source,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
description_length_source,21,RF,0.026315789473684233,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01960784313725492
description_length_source,21,XGBoost,-0.5063831806182861,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.028839265927672386
description_length_source,21,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
insertions_target,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
insertions_target,21,RF,-0.1052631578947368,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
insertions_target,21,XGBoost,1.0065484046936035,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.042295780032873154
insertions_target,21,AdaBoost,-0.0039037172411493437,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011084781424259636
num_file_changes_target,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
num_file_changes_target,21,RF,-0.05263157894736847,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
num_file_changes_target,21,XGBoost,-0.1687675416469574,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.028839265927672386
num_file_changes_target,21,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
whole_within_project_changes_source,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
whole_within_project_changes_source,21,RF,0.1842105263157895,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.01960784313725492
whole_within_project_changes_source,21,XGBoost,0.06508862972259521,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.042295780032873154
whole_within_project_changes_source,21,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
deletions_target,21,ET,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
deletions_target,21,RF,-0.026315789473684233,2.7500000000000004,0.015873015873015886,0.05454545454545439,0.0,0.05660377358490571,0.019230769230769246,0.01960784313725492,0.016393442622950834,-0.0169491525423729,0.019230769230769246
deletions_target,21,XGBoost,0.0,1.3491302728652954,0.0,0.059914130717515945,0.009181026369333267,0.06222229450941086,0.028839265927672386,0.025485780090093613,-0.0037079318426549435,0.042295780032873154,0.03556752298027277
deletions_target,21,AdaBoost,0.0,0.026073280089668617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026073280089668617
